"","mean","se","p","lower_0.99","upper_0.99","lower_0.95","upper_0.95","lower_0.9","upper_0.9","lower_0.99_q","lower_0.95_q","lower_0.9_q","upper_0.9_q","upper_0.95_q","upper_0.99_q","SiteName","group_name","group_num","study_num","Rhat","Rhat_upper_CI","parameter","grouping","Period"
"1",0.0776393782086312,0.0610286540968427,0.896222222222222,-0.06612969166902,0.231483761703716,-0.0404618088816715,0.19587945998314,-0.0250672734956721,0.174356011981989,-0.0682225785082679,-0.0379047328005496,-0.0209076790726068,0.179864111344268,0.199275913756477,0.230530215547753,"Anderson_etal_ 2006-Surf Bay-13-1:Anderson_etal_ 2006","Namaqua",15,1,1.00226407192971,1.00450340288086,"site_slope","Ecoregion","1900-2015"
"2",0.0343941819932312,0.0587256928474689,0.717333333333333,-0.113113294337858,0.188397343566259,-0.0757997383944796,0.153294977306039,-0.0605813960594105,0.131832909564038,-0.119514251428188,-0.0809654154860115,-0.0616193088302719,0.131354856578284,0.148474889201295,0.183275988014543,"Andrew_1991-2-13-3:Andrew_1991","Manning-Hawkesbury",14,2,1.00448443954685,1.01691878908621,"site_slope","Ecoregion","1900-2015"
"3",-0.00461950168494682,0.0619446509908559,0.470888888888889,-0.162972448806284,0.157182350357915,-0.122494395948312,0.116881824202289,-0.104683741624835,0.0966758217497094,-0.162937009511166,-0.123684173523874,-0.104706657566104,0.0965586342093297,0.116708976091499,0.156774635471811,"Andrew_1991-3-13-4:Andrew_1991","Manning-Hawkesbury",14,2,1.00197285677134,1.00800931978356,"site_slope","Ecoregion","1900-2015"
"4",0.0121882726839827,0.0594621054132271,0.584,-0.129775886748712,0.169548341239864,-0.102960430226554,0.127683040877956,-0.0883413647368762,0.106923861971757,-0.137906576355846,-0.100052912356095,-0.0850745682849198,0.112104162425717,0.13154231002342,0.164546252230335,"Andrew_1991-4-13-5:Andrew_1991","Manning-Hawkesbury",14,2,1.00051244267357,1.00361182013461,"site_slope","Ecoregion","1900-2015"
"5",-0.0044365778744403,0.0611647678176304,0.463555555555556,-0.150264167019842,0.165390224023124,-0.122902827764226,0.116288837015469,-0.107295357409896,0.0924270459705869,-0.163157393668223,-0.124298327780717,-0.104199009030876,0.0967491397788014,0.115555281048494,0.156653021014788,"Andrew_1991-5-13-6:Andrew_1991","Manning-Hawkesbury",14,2,1.00192939318038,1.00596474704738,"site_slope","Ecoregion","1900-2015"
"6",-0.00183920422661248,0.0617577729281675,0.481111111111111,-0.160470617205376,0.15935371301671,-0.118220697866691,0.123382330357304,-0.108908105097563,0.0931219102236577,-0.161200292072229,-0.11828681660236,-0.103322095923057,0.101018159125295,0.123310999453442,0.15912443465222,"Andrew_1991-6-13-7:Andrew_1991","Manning-Hawkesbury",14,2,1.00138920157759,1.00602393777167,"site_slope","Ecoregion","1900-2015"
"7",-0.0612931932924214,0.0597730868025947,0.152222222222222,-0.215378714426082,0.100166960255962,-0.180337205914152,0.0529091700363928,-0.155669906474949,0.0393704480973701,-0.21808032998527,-0.17681634882625,-0.15795550444818,0.0374693957227078,0.0564900853174705,0.0984730877892803,"Andrew_Jones_1990-Sydney_2-13-8:Andrew_Jones_1990","Manning-Hawkesbury",14,3,1.00232411685467,1.01007879016082,"site_slope","Ecoregion","1900-2015"
"8",-0.0106195513037868,0.034522739517781,0.384222222222222,-0.103300328762872,0.0706258686351268,-0.0782742527358645,0.0544661597955273,-0.072876573688518,0.0408997480554058,-0.0988888257849026,-0.0764855735403544,-0.069567531749756,0.0458830411224029,0.056479348902444,0.0768385666936458,"Aus_Marmion-Marmion-13-9:Aus_Marmion","Houtman",11,4,1.00209694463118,1.005673236984,"site_slope","Ecoregion","1900-2015"
"9",0.0220885395128809,0.0506012397916472,0.668888888888889,-0.1083855582223,0.14668993881264,-0.0788695204375131,0.115257570644294,-0.0667791520495474,0.098150925502453,-0.106995725606401,-0.0751304008936712,-0.0620731202515013,0.103917231835819,0.119689537537086,0.149795147030036,"Aus_Marmion-Marmion Lagoon_ Western Australia-13-10:Aus_Marmion","Houtman",11,4,1.00023186339885,1.00174093019738,"site_slope","Ecoregion","1900-2015"
"10",-0.000503519544074218,0.03836169381158,0.496666666666667,-0.0965194845918328,0.106714069679025,-0.0782655770479527,0.0718865031564832,-0.0619270400427162,0.0607831287808908,-0.0998956963142446,-0.0754744223913409,-0.0613682331434903,0.0617096151611441,0.0761630213026616,0.103292335471959,"Australia_WA_Wernberg-SH3-18-1:Australia_WA_Wernberg","Leeuwin",13,5,1.00163135161382,1.00582608274969,"site_slope","Ecoregion","1900-2015"
"11",0.0185290033396632,0.0369423200053807,0.691111111111111,-0.0860460931673074,0.108582390291295,-0.0538911553240206,0.0881465256118275,-0.0437856685548918,0.0757903890987356,-0.0814577088888193,-0.0526058754897531,-0.0419398002237927,0.0778503504701522,0.089732306929377,0.115463728702571,"Australia_WA_Wernberg-SH4-18-2:Australia_WA_Wernberg","Leeuwin",13,5,0.999503429455181,0.999715322655881,"site_slope","Ecoregion","1900-2015"
"12",0.00638063091425155,0.0371910596114742,0.574666666666667,-0.091687814921799,0.106894479201986,-0.0666522936938076,0.0788749643217603,-0.0546133364513984,0.0678952593862745,-0.0914599156320054,-0.0660068784937577,-0.0545292955551508,0.0681328484491025,0.0796083916751327,0.106809365980686,"Australia_WA_Wernberg-SH5-18-3:Australia_WA_Wernberg","Leeuwin",13,5,1.00097035506672,1.0043862155009,"site_slope","Ecoregion","1900-2015"
"13",-0.0117196739889838,0.0345094265205538,0.360666666666667,-0.0976388071296642,0.0775352138855094,-0.0767214232396945,0.0567805352561478,-0.0657228728196199,0.0471894802301717,-0.0983289274740097,-0.0766755110978769,-0.066979595730093,0.0461163161149038,0.0569103496872329,0.0766578210019976,"Australia_WA_Wernberg-SJ1-18-4:Australia_WA_Wernberg","Houtman",11,5,1.00013482690761,1.00149154130437,"site_slope","Ecoregion","1900-2015"
"14",0.0116115926187987,0.0324874262559012,0.631333333333333,-0.0673393322127302,0.097616988562503,-0.0509341612005487,0.0753901059285325,-0.0408953347670479,0.0652081924149694,-0.0681934775686424,-0.0505913659502007,-0.0406005119710844,0.0657553815702055,0.0762070535312718,0.097252909394723,"Australia_WA_Wernberg-SJ4-18-5:Australia_WA_Wernberg","Houtman",11,5,1.0007064540276,1.00358870172298,"site_slope","Ecoregion","1900-2015"
"15",-0.0141029915958855,0.0347082605832139,0.336,-0.0988160101657367,0.0843212608285761,-0.0782525308695528,0.0571566728630373,-0.0680099655583211,0.0446388785773534,-0.102287241008631,-0.0805823376466043,-0.0688393092899298,0.0443529719922389,0.055846878920037,0.0815680445690173,"Australia_WA_Wernberg-SJ5-18-6:Australia_WA_Wernberg","Houtman",11,5,1.0019449303559,1.00369092055703,"site_slope","Ecoregion","1900-2015"
"16",-0.0537224212834692,0.0195184150920655,0.00511111111111111,-0.105909159458478,0.00136953204695489,-0.0901042449736239,-0.014158110012386,-0.0863439565630421,-0.0229069474404512,-0.108821894642512,-0.0919505911391651,-0.0852442904400345,-0.0215262805135002,-0.0149535725938848,-0.000436765591826155,"autralia_connell_canopyLoss-Horeshoe-27-1:autralia_connell_canopyLoss","South Australian Gulfs",22,6,1.00428511105251,1.01620315408917,"site_slope","Ecoregion","1900-2015"
"17",-0.0447029527661302,0.0191481985640766,0.00933333333333333,-0.100530351624353,0.00791248133513068,-0.0831226810904338,-0.00882697270932552,-0.0760600318044425,-0.0148189195504428,-0.100876635813716,-0.0832728931345696,-0.0759985185550181,-0.0146440688648,-0.00899909489735838,0.00756830150062855,"autralia_connell_canopyLoss-Noarlunga-27-2:autralia_connell_canopyLoss","South Australian Gulfs",22,6,1.00043478698291,1.00098355692534,"site_slope","Ecoregion","1900-2015"
"18",0.00103880031611071,0.0607820368114427,0.504,-0.154535333277948,0.153368138300838,-0.114760897841419,0.118792007104448,-0.0917001698499204,0.108022297382595,-0.154300571934718,-0.117870941740506,-0.0983886864988673,0.101990656930346,0.117201779348233,0.153358825720571,"Birchy_Head-Birchy Head-9-77:Birchy_Head","Scotian Shelf",21,7,1.00259509320962,1.01022720955373,"site_slope","Ecoregion","1900-2015"
"19",-0.152943607823015,0.0917276741234494,0.0431111111111111,-0.412237850328523,0.0657457637694374,-0.32796162356569,0.0272002271493069,-0.303599601530802,-0.00358954315676669,-0.405108649652558,-0.338847850604022,-0.307808140863189,-0.00700920443484448,0.0203959022585691,0.0781651580342653,"Central_Chile_Fondecyt-CaletaHornos-7-2:Central_Chile_Fondecyt","Central Chile",7,8,0.999547255150847,0.999819028384716,"site_slope","Ecoregion","1900-2015"
"20",-0.151765946173927,0.0922086656775545,0.0417777777777778,-0.399729993204583,0.0811835628051436,-0.341910414603086,0.0190019551044533,-0.294390029293475,0.000972953254321583,-0.401430651417434,-0.341905850581736,-0.305287187728787,-0.00615395786047421,0.0187408929616137,0.0806715453094847,"Central_Chile_Fondecyt-ElFrances-7-3:Central_Chile_Fondecyt","Central Chile",7,8,0.999691044840079,1.00008132254787,"site_slope","Ecoregion","1900-2015"
"21",-0.153157518690367,0.089693066263555,0.0362222222222222,-0.380373452938347,0.0838291971469106,-0.327643059432512,0.0221741544950011,-0.293123885364109,-0.0013296610884935,-0.387538213289325,-0.336399292902291,-0.305048191323991,-0.0109257704699558,0.014162114165849,0.0767841680344767,"Central_Chile_Fondecyt-LosMolles-7-4:Central_Chile_Fondecyt","Central Chile",7,8,0.999806675803779,1.00002370804232,"site_slope","Ecoregion","1900-2015"
"22",-0.154917643156821,0.0880562982927901,0.0375555555555556,-0.382370623325655,0.063217806134203,-0.330264902060737,0.0163508746021266,-0.300312013149189,-0.0119577705344318,-0.381107591617092,-0.332437021460827,-0.303464337780284,-0.0135482737354365,0.015571412027475,0.0672421872865412,"Central_Chile_Fondecyt-MineraldeTalca-7-5:Central_Chile_Fondecyt","Central Chile",7,8,1.00056050288299,1.00366555619991,"site_slope","Ecoregion","1900-2015"
"23",-0.151752275191689,0.0874881837882377,0.036,-0.382080828884863,0.0660060414608886,-0.32863639747258,0.0129373252175441,-0.302933315667928,-0.0147285406187559,-0.381850511002002,-0.328527425761539,-0.30202881967734,-0.0131711497488488,0.0129211091194782,0.0659074005508248,"Central_Chile_Fondecyt-Zapallar-7-7:Central_Chile_Fondecyt","Central Chile",7,8,1.00056834005761,1.0012829449254,"site_slope","Ecoregion","1900-2015"
"24",-0.0409847946801958,0.0172007192937314,0.00733333333333333,-0.0855205012800188,0.00100228995108263,-0.0754248166367674,-0.00832479889798523,-0.068944735827649,-0.0121334309601233,-0.0844475651143711,-0.0749541439730819,-0.0696421015928659,-0.0124923615434905,-0.00725072774886521,0.00538281934655313,"Channel_Islands_National_Park-Anacapa Island-Admiral's Reef-5-1:Channel_Islands_National_Park","Southern California Bight",23,9,1.00090726820936,1.00287772663327,"site_slope","Ecoregion","1900-2015"
"25",0.124024667274371,0.0176408250105755,1,0.0776697442041794,0.167104328266247,0.0898626403696456,0.159170981518989,0.0968140420293904,0.154144812401704,0.0780085132359348,0.0870259295079859,0.0941607390992828,0.152150374836179,0.157414099293678,0.167630570941052,"Channel_Islands_National_Park-Anacapa Island-Cathedral Cove-5-2:Channel_Islands_National_Park","Southern California Bight",23,9,1.00251808212138,1.00676743764449,"site_slope","Ecoregion","1900-2015"
"26",0.0977671518674025,0.0172863955706987,1,0.0544538891402762,0.146302349855972,0.0651209423000354,0.13216620210898,0.0689085246019938,0.12536376181938,0.0527228715817469,0.0641563418985596,0.0698978494912198,0.126505222516415,0.131346776887592,0.144339395819384,"Channel_Islands_National_Park-Anacapa Island-Landing Cove-5-3:Channel_Islands_National_Park","Southern California Bight",23,9,1.00043333195646,1.00206117566532,"site_slope","Ecoregion","1900-2015"
"27",0.0517376900190774,0.0170937255937457,0.999333333333333,0.00852582174785425,0.0948617558725821,0.0176924545332647,0.0840234027162694,0.0248874936659811,0.0807198412488304,0.00912619696631631,0.0183938117699983,0.0237891080766783,0.0799250901871938,0.0849834340371344,0.0964706583622505,"Channel_Islands_National_Park-San Miguel Island-Hare Rock-5-4:Channel_Islands_National_Park","Northern and Central California",18,9,1.00129696149156,1.00340837358552,"site_slope","Ecoregion","1900-2015"
"28",0.0245650604166524,0.0171267969232778,0.924666666666667,-0.0240492269196111,0.0677635001112135,-0.00980847447682151,0.057632590368412,-0.00488854692200376,0.0513632531229819,-0.0218987189301963,-0.00888056328391163,-0.00388093539048555,0.052594255007394,0.0586859126900269,0.0703443239737757,"Channel_Islands_National_Park-San Miguel Island-Wyckoff Ledge-5-5:Channel_Islands_National_Park","Northern and Central California",18,9,1.0015844769532,1.00728064195367,"site_slope","Ecoregion","1900-2015"
"29",0.00411803839133979,0.0173664949238231,0.582888888888889,-0.0399970633791682,0.0512453969619118,-0.031127548565283,0.0366439448709431,-0.0239275757760674,0.0315703205434819,-0.0408419517297392,-0.0300058325836756,-0.0233759936827457,0.0327449453027585,0.038439620188095,0.0503368394488429,"Channel_Islands_National_Park-Santa Barbara Island-Arch Point-5-6:Channel_Islands_National_Park","Southern California Bight",23,9,1.00228845148554,1.00921717988555,"site_slope","Ecoregion","1900-2015"
"30",-0.0148715990548165,0.0173367211901667,0.192444444444444,-0.059336462954238,0.0312846069570807,-0.048188126103202,0.0205523872868105,-0.0434839212058515,0.0126185672746297,-0.0618521124184432,-0.0503508187594671,-0.0432434923737819,0.0130276085925885,0.0193893680055315,0.0303890569425544,"Channel_Islands_National_Park-Santa Barbara Island-Cat Canyon-5-7:Channel_Islands_National_Park","Southern California Bight",23,9,1.0025276597783,1.00842553122126,"site_slope","Ecoregion","1900-2015"
